satellite_id,plane_id,slot_id,critical_space_time_cells,space_time_coverage_after_failure,full_region_time_coverage_after_failure,minimum_point_time_coverage_after_failure,worst_instantaneous_area_coverage_after_failure,maximum_full_region_outage_minutes,pass_full_region_99,pass_minimum_point_99,pass_both_99
1580,32,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1581,32,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1582,32,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1583,32,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1584,33,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1585,33,1,1,0.9999950760325684,0.9965277777777778,0.9965277777777778,0.9985818973509595,5.0,True,True,True
1586,33,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1587,33,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1588,33,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1589,33,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1590,33,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1591,33,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1592,33,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1593,33,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1594,33,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1595,33,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1596,33,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1597,33,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1598,33,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1599,33,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1600,33,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1601,33,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1602,33,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1603,33,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1604,33,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1605,33,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1606,33,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1607,33,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1608,33,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1609,33,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1610,33,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1611,33,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1612,33,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1613,33,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1614,33,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1615,33,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1616,33,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1617,33,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1618,33,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1619,33,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1620,33,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1621,33,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1622,33,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1623,33,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1624,33,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1625,33,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1626,33,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1627,33,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1628,33,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1629,33,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1630,33,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1631,33,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1632,34,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1633,34,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1634,34,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1635,34,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1636,34,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1637,34,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1638,34,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1639,34,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1640,34,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1641,34,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1642,34,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1643,34,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1644,34,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1645,34,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1646,34,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1647,34,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1648,34,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1649,34,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1650,34,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1651,34,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1652,34,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1653,34,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1654,34,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1655,34,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1656,34,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1657,34,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1658,34,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1659,34,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1660,34,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1661,34,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1662,34,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1663,34,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1664,34,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1665,34,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1666,34,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1667,34,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1668,34,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1669,34,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1670,34,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1671,34,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1672,34,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1673,34,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1674,34,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1675,34,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1676,34,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1677,34,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1678,34,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1679,34,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1680,35,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1681,35,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1682,35,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1683,35,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1684,35,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1685,35,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1686,35,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1687,35,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1688,35,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1689,35,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1690,35,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1691,35,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1692,35,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1693,35,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1694,35,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1695,35,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1696,35,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1697,35,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1698,35,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1699,35,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1700,35,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1701,35,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1702,35,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1703,35,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1704,35,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1705,35,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1706,35,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1707,35,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1708,35,28,1,0.9999950910486505,0.9965277777777778,0.9965277777777778,0.9985862219473347,5.0,True,True,True
1709,35,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1710,35,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1711,35,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1712,35,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1713,35,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1714,35,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1715,35,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1716,35,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1717,35,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1718,35,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1719,35,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1720,35,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1721,35,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1722,35,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1723,35,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1724,35,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1725,35,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1726,35,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1727,35,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1728,36,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1729,36,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1730,36,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1731,36,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1732,36,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1733,36,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1734,36,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1735,36,7,1,0.9999950760325684,0.9965277777777778,0.9965277777777778,0.9985818973509595,5.0,True,True,True
1736,36,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1737,36,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1738,36,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1739,36,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1740,36,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1741,36,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1742,36,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1743,36,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1744,36,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1745,36,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1746,36,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1747,36,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1748,36,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1749,36,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1750,36,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1751,36,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1752,36,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1753,36,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1754,36,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1755,36,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1756,36,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1757,36,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1758,36,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1759,36,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1760,36,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1761,36,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1762,36,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1763,36,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1764,36,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1765,36,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1766,36,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1767,36,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1768,36,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1769,36,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1770,36,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1771,36,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1772,36,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1773,36,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1774,36,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1775,36,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1776,37,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1777,37,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1778,37,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1779,37,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1780,37,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1781,37,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1782,37,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1783,37,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1784,37,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1785,37,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1786,37,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1787,37,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1788,37,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1789,37,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1790,37,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1791,37,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1792,37,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1793,37,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1794,37,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1795,37,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1796,37,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1797,37,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1798,37,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1799,37,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1800,37,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1801,37,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1802,37,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1803,37,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1804,37,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1805,37,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1806,37,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1807,37,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1808,37,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1809,37,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1810,37,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1811,37,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1812,37,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1813,37,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1814,37,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1815,37,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1816,37,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1817,37,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1818,37,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1819,37,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1820,37,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1821,37,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1822,37,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1823,37,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1824,38,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1825,38,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1826,38,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1827,38,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1828,38,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1829,38,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1830,38,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1831,38,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1832,38,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1833,38,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1834,38,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1835,38,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1836,38,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1837,38,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1838,38,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1839,38,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1840,38,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1841,38,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1842,38,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1843,38,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1844,38,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1845,38,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1846,38,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1847,38,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1848,38,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1849,38,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1850,38,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1851,38,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1852,38,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1853,38,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1854,38,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1855,38,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1856,38,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1857,38,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1858,38,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1859,38,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1860,38,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1861,38,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1862,38,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1863,38,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1864,38,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1865,38,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1866,38,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1867,38,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1868,38,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1869,38,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1870,38,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1871,38,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1872,39,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1873,39,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1874,39,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1875,39,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1876,39,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1877,39,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1878,39,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1879,39,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1880,39,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1881,39,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1882,39,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1883,39,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1884,39,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1885,39,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1886,39,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1887,39,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1888,39,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1889,39,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1890,39,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1891,39,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1892,39,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1893,39,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1894,39,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1895,39,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1896,39,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1897,39,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1898,39,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1899,39,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1900,39,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1901,39,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1902,39,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1903,39,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1904,39,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1905,39,33,1,0.9999950760325684,0.9965277777777778,0.9965277777777778,0.9985818973509595,5.0,True,True,True
1906,39,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1907,39,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1908,39,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1909,39,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1910,39,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1911,39,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1912,39,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1913,39,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1914,39,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1915,39,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1916,39,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1917,39,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1918,39,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1919,39,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1920,40,0,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1921,40,1,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1922,40,2,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1923,40,3,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1924,40,4,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1925,40,5,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1926,40,6,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1927,40,7,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1928,40,8,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1929,40,9,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1930,40,10,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1931,40,11,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1932,40,12,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1933,40,13,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1934,40,14,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1935,40,15,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1936,40,16,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1937,40,17,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1938,40,18,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1939,40,19,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1940,40,20,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1941,40,21,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1942,40,22,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1943,40,23,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1944,40,24,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1945,40,25,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1946,40,26,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1947,40,27,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1948,40,28,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1949,40,29,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1950,40,30,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1951,40,31,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1952,40,32,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1953,40,33,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1954,40,34,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1955,40,35,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1956,40,36,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1957,40,37,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1958,40,38,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1959,40,39,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1960,40,40,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1961,40,41,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1962,40,42,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1963,40,43,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1964,40,44,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1965,40,45,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1966,40,46,0,1.0,1.0,1.0,1.0,0.0,True,True,True
1967,40,47,0,1.0,1.0,1.0,1.0,0.0,True,True,True
